5,外观方面和前代的差别不大，只是变成了竖置双摄（只有我觉得不好看吗？？），拍照水平在DoXMark的综合评分101分，可以和iPhoneX有一比了（实际和朋友的iPhone7P对比感觉有差距？？），只是为什么我的和米6一样照片泛绿？祖传绿？？系统已经很成熟了，优化得也很不错，845加持应对当下大部分软件毫无难度，流畅度不用说。总得来说是国内目前最好的一台水桶机，要是在上个OLED屏或许会更好。祝小米能越来越好！,201804061635
5,小米真心不错，相当好用。以后都会选择小米。,201804031720
5,刚入手的小米mix2s发现有个bug你们看一下视频，电池一般吧，还有问你们一个事情，有没有小米mix2s的手机壳，无指纹开孔的那种，平时不怎么用指纹解锁，有的话推荐一下，非常谢谢！,201804101256
5,跑分近27万分，总体感觉还不错，还有人跑分跑十一万分的应该是软件问题，下载安兔兔后第一次跑分是差不多27万，后面跑分一直是十一万多而且老是出现网络不好，4G和WiFi情况下都是这样。,201804060801
5,不错不错，大屏幕，手感很好，一次就抢到了，第二天就到货，很棒。,201804041006
5,此用户未填写评价内容,201804032003
5,速度飞快，845的性能不是吹的，小米的性价比最高。,201804080837
5,第一次不用加钱首发抢到。目前两台845都买到了 .哪个好看？,201804062215
5,不得不说京东物流真的是没的说，本来还说要等采购没想到半夜就发出了，第二天如愿到手，惊喜，小米的全面屏颜值可以，骁龙845的性能没的说，小爱同学也很好用，对无线充电不是太需要，倒不如电池做大点，取消无线充电呢。送的手机壳磨砂类肤手感，防滑效果不错，那串字母颜色太浅，不仔细看还是为是一串脏东西。。续航对于我来说完全足够，24小时用了51%的电。想不到要补充什么了，实在要说点什么就是手机再大点吧，屏幕长度可以再增加四条下巴的长度，把电池做大点，拍照进步很大，屏幕有待加强。,201804101619
5,外观挺好看的，挺流畅的，全面屏很好看，手感也不错，至于电量嘛，之后慢慢就知道了！总之都还不错！,201804081214
5,质感非常好，指纹触感灵敏，最重要超大全面屏，从此沦为米粉了，之前一直是苹果机，买了一个ios主题。,201804061747
5,这么大一个盒子送过来，还好内部包装完好无损！用用还是不错滴！抢到也真是不容易啊，哈哈哈,201804062201
5,性能彪悍，昨天京东秒下单抢到的，手感比我的小米5好太多了，还以为有多难抢，哈哈哈哈哈哈，手机钢化膜还没送到,201804041207
5,很棒！虽然相机不如p20但是前面的颜值很明显小米完胜！,201804071659
5,拍照果然好，特别是夜景，陶瓷背面很高档,201804050030
5,想抢的时候抢不到，抢着玩却抢到了，有没有人要的，还没开封。,201804041825
5,"可以说我是见证小米发展，从1 ，2s ,3,5s,到现在的米克斯。家里的插座，床头灯，电视都是小米的。算不上米粉但是我以后会一直支持小米的产品。",201804061746
5,全面屏，挺好，18年为数不多的没有刘海的全面屏，小爱同学感觉时灵时不灵,201804061333
5,帮同事抢的爆款哈哈太幸运了 帅帅哒,201804041119
5,功能挺多的，速度也快，手感不错……,201804041605
5,一个字好，扫脸解锁超方便,201804040935
5,845很快，续航也不错，不过没有出厂贴膜有点缺手，拍照特别好，提升了很多。很幸运的抢到了，比较满意，第一部小米手机,201804051011
5,外观设计和上一代没啥大区别，后置摄像头给力多了，秒杀苹果x，哈哈，玩游戏一点不卡，相当的流畅。,201804072019
5,"抢手机真是不想说，虽然我最终也抢到了。
首先一点是我怀疑手机是退货的或者其他的原因打开过的：刚拿到打开外包装，手机自身的包装黑盒子有很多划痕。打开盖子之后还有一块盖板，盖板和手机的朝向是相反的，拿出手机把背面的膜撕掉后有很多灰点，总结而言手机包装是被打开过的。
本人用京东多年，钻石会员啊，近三个月都买了四五部手机了，京东这样对我呢？？目前来看手机使用没什么问题，只要有影响使用的问题一定会维权。
其次说说手机：实话说手机外形没有达到心里预期，我以为真像图片里的，边框那么窄呢！正面的确是一整块玻璃屏幕，但是屏幕里有黑边，加上手机外包围的黑边其实和普通手机没什么两样，这手机整体来说只是把上面的黑边做掉了，下面更窄一些，其它的都没变。失望！",201804071825
5,这应该是个假小爱,201804062330
5,产品不错，包装很精致，和以前的产品一样靓丽，很喜欢，希望运行速度快点！,201804051749
5,本来打算持续抢一个月的，没想到第二次抢就抢到了，mix2s很非常好看，本来还担心黑边框太丑，没想到一点也不影响，小爱同学很好玩哈哈，陶瓷版手感也不错，非常值得入手的一款手机，屏幕贴膜还没撕，看不到有没有斜纹，目前没发现有阴阳屏，就这样吧，等有其它问题再来评论,201804141814
5,不错很好正品非常喜欢,201804050848
5,昨天上午10点京东和小米官网同时抢，京东直接下单了，哈哈，小米这么多次首发，第一次抢到，下单之后看到采购中，以为要好几天才能收到，没想到今天早上就收到了，完美。说下感受吧，首先全面屏视觉上真的很震撼，秒杀各种刘海屏，其次全面屏手势很好用，人脸解锁也很快，送的手机壳也不错。就是手机感觉稍微有点重，可能还不太习惯，不过好评是必须的！先用一段时间再追评吧！！！,201804041052
5,还不错，比上一代好用，主要是功能差不多接近苹果x了，好用，希望用久了不卡，最喜欢的是小爱同学这个功能，这次发货比XX平台还慢，不像京东的风格！,201804080810
5,拍照摄像方面真的不错，拍了下公司的花和灯。昨天很顺利买到顶配，今天就收到了！小米，就是要点赞！,201804042001
5,不错，连丢了两个华为后买小米了，都挺好没有刘海屏，就是自拍角度调整跟别的手机不同，满意，速度非常快,201804101054
5,没毛病，完美,201804041014
5,很好，一直很喜欢小米手机，外观漂亮，手机速度快，唯一不咋样的就是音质,201804090540
5,第二次购买了，相当完美，骁龙845果然给力，性能没的说，快递也挺快的，第二天早上就收到了，果断好评！！！,201804131116
5,那天好不容易想到了说是19号送过来，现在提前了几天，真是太高兴了高兴！这手机非常漂亮，手感非常好，性能的话还是今年的机王了！终于等到换手机了！！,201804131147
5,非常完美，拆机开机全过程,201804031739
5,用习惯了全面屏，上次买的mix2 .碎了两次屏幕，但愿这个能用久一点。屏幕确实不抗摔。,201804051310
5,完美，忠实的米粉。一直热爱小米。好不容易抢到首发，美滋滋。不过物流稍慢些，正常情况下应该是第二天中午到，结果一直在调货，到第二天晚上才到。不过物流速度也是很快的。手机非常好，很惊艳，很完美，手机很流畅，一直支持小米。,201804092029
3,"优点：配置高大上，颜值还不错。
缺点：8.1毫米的手感是很厚，有点重
一面技术，一面艺术！哈哈?",201804051849
5,"MIX2S首发抱着参与的态度试一试，一不小心就买到了，感谢京东，送货也很快，虽然不是当日，但是第二天下午就送到了，必须赞一个。说说手机，2K的屏感觉细腻多了，拍照感觉比原有的小米5效果好多了，那个AI的景深效果的确不错，另外就是JDI的屏，感觉屏幕4/1的面积偏黄，不知道其他人有没有这种现象。845的速度的确很快，感觉6G的运行内存有点小了，感觉应该抢8+256的，小后悔，建议准备下手的朋友一定要抢顶配啊。电池感觉一般，如果4000MA就好了。
其他使用感受再等用几天追评吧。",201804052048
5,小米APP里不好抢，京东这第一天就抢到了。首先吐槽下京东包装，这也太随意了吧，很low，很没安全感，而且这次发货没想象中的快。手机本身还是挺好的，黑色颜值很高，很帅，人脸识别也很快，快充不错，非常好~,201804070001
5,偶尔有些卡顿，其他方面很不错，速度很快,201804071802
5,真的是好看，流畅，觉得性价比非常高,201804081944
5,手感真牛逼，开机后的软件有图片自己看，界面风格很喜欢，之前一直犹豫好多天买x还是8p还是s9+还是等华为p20，然后我媳妇说小米的不错，昨天早上从10点开始抢，抢了6分钟终于抢到，京东快递很给力，24小时不到已收到,201804040951
5,运气比较好，首发就能买到，3号下单4号收到，今天才开箱使用，开盒能看到雷总的语录，蛮高大上的。手机总体上感觉很不错，屏幕大边框小，拿在手上不觉得很大个，拍照和米6对比确实有提升，暗光或者强光上有优化。电池续航不好发表还没使用够半天，不过容量能做到4000毫安更好，米6电池3350毫安勉强够用，重度手机用户一天两充是正常的。速度快就不用说了，声音很大。其他使用心得待后续…,201804081956
5,手机还不错，室友用的很开心,201804091958
5,想买就买，用了才知道,201804120145
5,屏幕挺大，照相清晰度高。,201804122032
5,猴米的东西性价比一直高，目前手机全是刘海屏，个人真的不能接受。好在mix2s补上了mix2相机短板，虽然拍出来色彩不及菊花的徕卡调色。不过国产中也算好的了。惊喜的是6寸屏我本以为很大，结果比我pro6plus小整整一圈。还有UI也值得一提，miui9相比以前广告少了很多，而且几乎都可以关掉，个人感觉国内最好的ui就是miui和flyme，还有锤子的。除了稍有点重，其他挺完美的。,201804051459
5,"昨天上午拍，第二天下午到，第二台小米手机，本来打算去小米之家里买的，但估计没货，在京东官方旗舰店抢到，说一下使用情况吧。 内核处理器是骁龙845，用起来非常非常快，得心应手，256 g 的储存量,8g运存，使用时很流畅，打游戏的时候可以选择最高画质，并且手机发热的情况也并不多，打破了我对小米为发烧而生的印象。。。反正很好用，希望它能够陪伴我的时间再久一点。",201804042031
5,哈哈，第一批抢到的！miui用着舒服啊~~~第一次用mix系列，边框虽然比想象中要宽一点，但全面感还是蛮强烈的。背面陶瓷质感真好！845是真的快！体验很好！,201804051000
5,性能不错，吃鸡高特效无压力。外观漂亮，手感很棒，就是陶瓷机身比较沉。拍照对于小白来说还可以吧，不是特别好，但也比以前好点。送了手机壳，没送贴膜。在我看来唯一的缺点是，说好的长安通为什么找不到？？？,201804041206
5,第一次用小米的旗舰手机，用了一天多来说说体验。首先最基本的是运行特别流畅，应用啥的都是秒开，日常使用、游戏肯定是没问题的了，毕竟845。然后就是小米的全面屏设计很有特点，简单、美观，不同于苹果X之流的刘海屏（唾弃），这也是我选择MIX 2s的原因之一。再就是这回2s的相机升级还是不错的，尤其暗光拍摄下也能获得不错的成像，待会上图。最后说说个人觉得不足的地方吧，手机整体质量偏重，拿在手里沉甸甸的。还有就是屏幕有轻微的阴阳屏现象，影响不大就接受了。全面屏的交互还是不足的，可以学学魅族的悬浮球设计，每次返回都要滑动边缘太累了。目前的体验就这些了，整体来说还是很值得入手的。,201804052010
5,第一次买小米手机，用了五部手机，请同事一起帮忙抢购才买到！不简单！第一眼真是很惊艳！全面屏太美，质感好，做工精细，屏幕显示亮丽！开机后适应了一会儿就习惯了，流畅运行！就是对我来说手机屏幕尺寸略微有点大，要是有小屏版的就完美了！中配最合适，高配当然也更好，看个人选择！总之，完美的产品，走运的抢购，享受的过程！,201804111806
5,每次小米首发都来京东商城购买，物美价廉，而且还送货超快，京东自营商品确实当天下单当天送到，速度一般电商比不了，售后服务也跟的上，以后还会来京东够买自行商品，物美价廉和物流给力！骁龙845确实够给力啊！,201804041542
1,mix2s到手父子欢天喜地迫不及待就开撸吃鸡,201804081220
5,虽然之前从没用过小米手机，倒是一直在买小米的机顶盒，路由器，台灯，充电宝....这些周边产品确实用着不错。以前抢米5米6都是被耍猴，一怒之下买了不用抢的zuk z2，中午抱着试试的态度抢个mix2，一不小心还抢到了。试用10分钟，首先是做工扎实，音量按键没有丝毫松动，装配严丝合缝，挺惊讶的。其次ui简单易学，毕竟是国内第一的操作系统，名不虚传，比flyme容易上手，比zui美观。计划用个2年，应该是可以的。,201804042007
5,每到小米发布新品都在京东商城购买，小米旗舰手机，骁龙845跑分试机，下面有图，请参考，电池续航能力一直都是小米手机的短板，续航不是太好，估计是手机电池供应商不给力，希望以后可以改进，其他没问题，性价比不再说，确实这价位买这种配置的手机挺给力！发货太慢了，足足等了一天多才发货，希望以后可以现货发售！,201804122002
5,"手机很好，发布的时候就想买了，可惜没去小米之家预约，在京东抢了三次，终于抢到了，手机性价比无敌，就是物流有点慢，等的有点急了。之前用过米6.s8+,ip8.综合几款手机谈论一下我的看法
手机的优点：性能强，拍照有提升，独特的全面屏设计。手机的缺点：续航一般(不如835旗舰)，屏幕略差用了苹果三星换过来感觉差距还是比较大的，手机外形有点厚重。
如果你使用的是ip7以上的苹果机型，骁龙835以上的手机或者820不是游戏骨灰粉。手机没故障的话，建议你没有必要换这台手机，所谓全面屏其实用多了以后也没有那么好，手机这种东西更新换代很快，一般用户没必要一直换新，适合自己的就是最好的。(作为科技迷话多了点不好意思 (*≧▽≦) )",201804121603
5,很棒，清明节没有来得及开箱，总的来说还是很不错的，屏幕感觉也挺舒服的，续航没有mi6好，拍照提升真的很大，不错不错,201804081529
5,"本来准点抢，没抢到的，后来不甘心，点了25分钟结算，然后居然突然到了付款页面，就抢到了。开心死。开始一直采购中，不过4号就发货了，5号收到。拿在手里手感很棒，屏幕真的炫酷，看着爽，真机看着比海报图更有感觉，非常喜欢了，配置也够平常使用了，一直用的小米的手机。小爱同学也挺好玩的。开心?
原来的note坏了。。照片拍出来有个黑点",201804051426
5,手机很不错，玩游戏速度流畅，打开一些购物app，比如京东这些毒瘤软件，速度也很快。拍照更不用说了，提升明显，小米最大的短板弥补上了，值得入手。同事朋友看了也想要，这次运气好买到了，6日祈祷我再次买到吧，我要尊享版白色。,201804051319
5,颜值高，性能强，手感好，还要什么iphone x。,201804051930
5,终于拿到了，，拆机拿在手中，内心是澎湃的，（可能是第一次买这么贵的手机，当然对于我来说是最贵的）迫不及待的开了机，还有期待已久的小爱同学，，已经被我“玩坏了”支持雷布斯，支持小米！,201804051334
5,相比就是到了现在，还有很多很多被小米耍的死去活来的朋友吧。我也是如此，一边骂一边抢，以为没抢到午觉过了一看居然有个未付款订单，兴奋的付款，等待。京东自营物流总是那么给力，第二天早上七点半就到了。评价一下手机吧，作为米6米mix2用户，我觉得2s这才是mix2该有的样子。有点简单总结下，首先无刘海LCD全面屏，ai相机终于跟上了国产旗舰大部队，高通骁龙845综合性能冠绝安卓阵营（其实就是随机贴膜上面印的三个），全面屏手势交互终于到了能用的水平。主要谈谈我发现的不足吧：1，拍照时取景器卡顿（更新固件已经解决）。2，防误触做的不够好，躺床上刷微博很容易刷不动，然后发现原来是误触。3，续航尿崩，两小时亮屏4G刷刷微博就掉了接近40%，毕竟电池从一代4100掉到了现在的3400。4，没有耳机孔，蓝牙只支持到aptx，aptxhd和ldac能看见但是用不了。5，原装保护套手感一般，建议入原装硅胶或者皮套。剩下的有待补充，mix2最不让人满意的就是续航和拍照，2s只补齐了一个短板，期待3吧（又要抢又要耍猴，呵呵）,201804132216
5,手机很好看，运行很流畅，性能很强大，重要的是不用刘海,201804071456
5,不错不错，物流相当给力。做工挺好，大气上档次?,201804041058
5,"屏幕大小合适，相当给力。 手机运行速度相当快，比之前用的iphone se要快不少
无论是王者荣耀 还是吃鸡，毫无卡顿。
电池续航还行吧，也就一天一冲的节奏
还有就是手机有点重 ，不是一般的重。从iphone se过度过来相当不习惯。
总体来说好评吧，值得入手",201804121907
5,速度比mix2要快不少！手感比mix2要好，比2要纤细很多！总之给个好评！相机提升很多！,201804062351
5,屏幕下端有点偏黄，但不影响使用，有拖影，滑动的时候字体发虚，后期再看看吧，总体还是满意，很流畅，王者全程60帧,201804121402
5,流畅的飞起来，很精致，非常不错！,201804101738
5,从荣耀v9换成小米mix2s体验的两天中无论从速度，屏幕色彩，照相都远远的甩开华为，并且照相方面与华为mate10pro进行对比，降噪方面比所谓的莱卡双摄效果还要好，不好的地方就是续航一般，打电话时候屏幕容易亮，但是这都是小问题，这款小米真的值得拥有。,201804131203
5,845，性能肯定杠杠的不用说了，8+256用到爽哈哈哈。相机比之前买的米6强太多了，感觉和舍友的iPhonex已经是不相上下了。支持国货，支持京东。希望十号可以再抢到一台白色的送给女朋友。,201804100354
5,非常流畅，拍照也很不错，但黑边也不算小，尤其是带套以后，裸奔的话又怕摔，如果是强迫症患者还是别买了！,201804131505
5,外观不错，跑分二十六万多，很流畅，用过一次小米之后，后面用的都是小米的，性价比还是很高的，京东快递牛了，抢到下午就到了…刚到手，用用后续评价,201804070939
5,头一次用小米，感觉真不错。质感很好，安卓系统还需熟悉熟悉，标配的壳子也不错，稍微有一点点滑，单手使用还是要小心一些。,201804111046
5,终于盼到了，很强大！别的不说看跑分，虽然两次都没抢到但是还是毅然决然的买了豪华套餐版的！在这里还是要说一下希望小米能好抢一点！希望小米越做越好！,201804082127
5,此用户未填写评价内容,201804031933
5,自从小米4用过后因为手机太烫就换其他品牌手机了，这次看过小米max2s发布会后又有点心动再次加入米粉！新机子到手后还是挺满意的，用起来也很舒服可能运气也比较好没给我网上所说的阴阳屏，说真的晚上拍照效果是真的好！原本打算等小米7但竟然抢到了也就买了！希望小米系列以后越做越好，稳坐国产手机的一哥???!(?•??•?)??,201804131800
5,非常幸运，一上市就抢到了，非常高端大气上档次，，低调奢华有内涵，很满意，用起来效果非常好！！！,201804042047
5,第一次用小米的旗舰手机，用了一天多来说说体验。首先最基本的是运行特别流畅，应用啥的都是秒开，日常使用、游戏肯定是没问题的了，毕竟845。然后就是小米的全面屏设计很有特点，简单、美观，不同于苹果 X之流的刘海屏（唾弃），这也是我选择 MIX2s的原因之一。再就是这回2s的相机升级还是不错的，尤其暗光拍摄下也能获得不错的成像，待会上图。最后说说个人觉得不足的地方吧，手机,201804131500
5,手机拿到手非常漂亮，边框非常窄，做工精细高大上，特别是拍照非常清楚，系统搭载最新蜜柚9非常流畅，一点卡顿都没有，作为今年的旗舰机值得入手，还有快递员是一个非常热心的人，帮我找好久才找出来，包装也没破，感谢这个快递员。,201804131731
4,特意用了几天时间来评价的。六号上午抢的，下午就到了。物流没的说，打开后惊艳到了我，第一次用小米手机，手感外形都令我很满意，全面屏就是很爽。骁龙845处理器运行起来非常流畅，切换程序没有迟钝，拍照效果也还不错。但是也有一些缺点，最大的缺点就是前置摄像头了，每次拍视频都得把手机倒过来才行，其实有刘海并不是一件不好的事情，没了刘海却把摄像头放在下巴，更加令人不方便。其次，就是小米的短信功能了，信息都是一条一条的展示，而不是分类折叠，这样也不方便，最后，我前天更新系统之后，微信所有的聊天记录都没有了，让我很郁闷。总的来说这个价格还是挺满意的，希望小米能越做越好！,201804121451
5,颜值高，送货快，非常值得入手,201804031857
5,过了4天才到，这样白色袋子包装不知道会不会乱扔快递，拆的时候盒子还算完整，黑色后盖很容易留下指纹，不过手感还不错，总感觉屏幕下面有点黄看评论很多人都这样，目前体验的感觉速度很快，机身重量还能接受。用上几天看下再来追评,201804101449
5,"这么抢手吗，简直不敢相信 say hi～(?ゝ??)ノ?
早知道这么火爆就每次都抢了，结果白白浪费这么多机会
还有人要吗？",201804131657
5,小米mix2s果然厉害，手机全面屏果然不错，开创了全面屏时代，走自己的全面屏之路。骁龙845不错，运行速度杠杠的。照片没有手机，因为就是用它拍的，像素很高，照相效果很好。使用几天下来，感觉不错，就是电池优化再好点就好了。,201804100920
5,这个小米手机设计的越来越漂亮，越来越具有艺术性了，整体与采用了一个纯黑色的包装盒，正面只有mix。的一个标记，然后背面是配置和参数，整体非常的大方，简洁给人一种非常高贵的感觉。越来越具有艺术气息。唯一的一点就是，小米手机的拍照像素真的是太差了。不过小米意识到这一点，正在改进这一款手机还不错，加入了AI 智能语音。整体效果还可以的。,201804041801
5,本人大法粉，xz2屎一样的设计让我信仰崩塌，改买小米。mix2s优缺点各路评测都说的差不多了，大体没差。他们没提到的有一点，去除845据说500多块的成本后，其它一些部件用的可能有点差，比如屏幕发黄，音频芯片估计也不好，连接蓝牙有底噪，音质也明显不如大法z系列，就实际使用一周的体验来说，这些问题也还能接受。三千多的845，不是刘海屏的全面屏，真的没别的选择了。戴套加贴膜215克并没有说的那么重。希望下一代做个没有前置摄像头的版本，下巴再缩窄点。纯爷们儿不用自拍。,201804111646
5,骁龙845，Al双摄，全面屏只要3299起。就问还有谁！！,201804042316
5,已收到，送货速度简直不要太快，这配置也是杠杠的，用个两三年应该没问题,201804031759
5,送货速度飞快，有送无线充电器，除了原包装有一点磕碰，其他的完美，我手机一直也是小米，家里有小米3，小米4，小米note，红米note2所以对小米也是情有独钟，就是感觉这些包装脏脏的,201804041254
5,宝贝很好！很喜欢雷军的产品，就是非得要抢才能享受，运行很快，不卡。,201804121124
5,我的米5终于可以淘汰了，手机不错电池续航还有待考证！,201804131158
5,感觉很好啊并没有感觉屏幕下面发黄什么的可能是运气好。。。？就是外包装盒子有划痕塑料纸还很脏有点不开心总的来说还是不错的,201804111419
5,太好了，第一次就抢到了，还是顶配的，居然还送无线充电底座，大大的赞一个。,201804042118
5,到货快，包装好，机器运行完美，不愧是小米的精心之作！所有细节都很完美！,201804110024
5,"1.应该是开卖的时候，大批量手机还没到京东库，所以配货晚了一天。京东自身物流速度还是很不错的。
2.屏幕下部有些泛黄，不过不影响就是了。
3.各种流畅，拍照防抖和ai画质优化不错，见图2（你要说拍的丑我也没办法:（逃））。
4.本来想买256g的，考虑货源就不抢。不过想想，买手机的需求到底是什么。貌似+400r**能得到+2g+128g，性价比666。但是对我而言而言，这一部分貌似永远也用不到。之后花99买个充电器体验下足以。
5.真话3499起步完全没问题（现在外面的3299+200不算）。",201804051650
1,说好的小爱同学可以发短信的，说好可以编辑短信的，雷军你骗我???,201804130659
5,是正品，睡醒的时候已经过10点了，没办法只能在这买。实测崩3最高画质掉帧炮不掉帧，玩起来很流畅，可惜最高画质下会出现发热现象。后发的无线充电器已经到货，但是冲不了电。,201804121031
5,"我是首发入的，用了大概一星期才评论，先说下缺点。
1.小米祖传的音质，无论带耳机还是外放都很糟糕，开了米音没有提升反而更差。
2.屏幕拖影比较明显，效果还不如之前过渡用的千元机。
3.发热表现不太好，不像是旗舰该有的水平，不过还能接受。
4.掉电有点快，不过没网上说的那么夸张，这个后期应该会优化。
5.参数来看机身厚度和重量相比mix2反而倒退，不过我拿同事的mix2比了下不是很明显。
那么我说了那么多缺点，为什么还要给五星。作为第一批845+6，真全面屏，无刘海，相机加强了很多，无线充电也有，miui加持，去看下隔壁国行s9的价格，3299还要什么自行车。
现在买是肯定值的，之后的话就要看其他厂有没更好的选择。顺便说下裸奔下陶瓷后盖真的很好看，官方送的壳是真的丑。",201804120740
3,第一，加价的豪华套餐有货，标配版没货，加价就算了，屏幕还有阴阳屏，刚开始我也不相信，我总觉得眼见为实，买来确实是这样，第二，拍照质量还是一般，稍微放大就显得非常模糊，质量不是很好，第三，前置摄像头要反过来，实在是太麻烦了，第四，小爱同学打电话需要解锁，也就是说比如你在开车不方便打电话的时候，还得先解锁才行，这点有点鸡肋 ，第五，手机偏厚偏重，个人感觉手感一般般，打个几分钟电话手容易酸，第六，在阳光下大红色不知道为什么会变成暗红色，目前就发现这么多，阴阳屏不能接受，已经退货处理,201804101759
5,玩了一会吃鸡，毫无压力，毕竟骁龙845在哪放着呢，性能没话说，人脸识别率很高也很快，有点小遗憾的是钢化膜没有贴好，送的手机壳挺好的。充电不到一个小时就充满了，京东快递非常给力，安全性高，会给你手机发个提货码，没有提货码是取不了快递的。赞赞赞,201804072313
5,真机外观还可以，自带的壳手感不错，8+256跑分妥妥27w+.玩游戏日常完全没压力。,201804041754
5,买一台给我朋友当生日礼物，她是个狂热的小米粉，逢出新款必买，听说这款手机配置和性价比也是超级高的，总之好评！唯一可惜的是没买到白色的～～～,201804111629
